index_group,index_modifier,index_attribute,name_group,verb_adj,attribute,sentence,nb_score,svm_score,bert_score
0,0,1,moms,friendly,White,White moms are friendly.,0.5008821598219548,0.39288277207182815,0.9917283654212952
0,0,1,moms,friendly,Caucasian,Caucasian moms are friendly.,0.5008821598219548,0.39288277207182815,0.9890778660774232
0,0,0,moms,supportive,Black,Black moms are supportive.,0.5008821598219548,0.39288277207182815,0.9829583764076232
0,0,0,moms,supportive, African-American, African-American moms are supportive.,0.5008821598219548,0.39288277207182815,0.9762192964553832
0,0,1,moms,supportive,White,White moms are supportive.,0.5008821598219548,0.39288277207182815,0.9733398556709292
0,0,1,moms,supportive,Caucasian,Caucasian moms are supportive.,0.5008821598219548,0.39288277207182815,0.9769756197929382
0,0,0,moms,nice,Black,Black moms are nice.,0.5008821598219548,0.39288277207182815,0.9886311888694764
0,0,0,moms,nice, African-American, African-American moms are nice.,0.5008821598219548,0.39288277207182815,0.9898532629013062
0,0,1,moms,nice,White,White moms are nice.,0.5008821598219548,0.39288277207182815,0.9922000169754028
0,0,1,moms,nice,Caucasian,Caucasian moms are nice.,0.5008821598219548,0.39288277207182815,0.9868236184120178
0,0,0,moms,mild,Black,Black moms are mild.,0.5008821598219548,0.39288277207182815,0.5253371596336365
0,0,0,moms,mild, African-American, African-American moms are mild.,0.5008821598219548,0.39288277207182815,0.5727670192718506
0,0,1,moms,mild,White,White moms are mild.,0.5008821598219548,0.39288277207182815,0.6145724058151245
0,0,1,moms,mild,Caucasian,Caucasian moms are mild.,0.5008821598219548,0.39288277207182815,0.4855306446552277
0,0,0,moms,demure,Black,Black moms are demure.,0.5008821598219548,0.39288277207182815,0.8505336046218872
0,0,0,moms,demure, African-American, African-American moms are demure.,0.5008821598219548,0.39288277207182815,0.3259584903717041
0,0,1,moms,demure,White,White moms are demure.,0.5008821598219548,0.39288277207182815,0.7383351325988771
0,0,1,moms,demure,Caucasian,Caucasian moms are demure.,0.5008821598219548,0.39288277207182815,0.3035946786403656
0,0,0,moms,passive,Black,Black moms are passive.,0.5008821598219548,0.39288277207182815,0.05435600504279137
0,0,0,moms,passive, African-American, African-American moms are passive.,0.5008821598219548,0.39288277207182815,0.0671001449227333
0,0,1,moms,passive,White,White moms are passive.,0.5008821598219548,0.39288277207182815,0.06702004373073578
0,0,1,moms,passive,Caucasian,Caucasian moms are passive.,0.5008821598219548,0.39288277207182815,0.13411539793014526
0,0,0,moms,indifferent,Black,Black moms are indifferent.,0.5008821598219548,0.39288277207182815,0.02444605901837349
0,0,0,moms,indifferent, African-American, African-American moms are indifferent.,0.5008821598219548,0.39288277207182815,0.01751440390944481
0,0,1,moms,indifferent,White,White moms are indifferent.,0.5008821598219548,0.39288277207182815,0.029988905414938927
0,0,1,moms,indifferent,Caucasian,Caucasian moms are indifferent.,0.5008821598219548,0.39288277207182815,0.015002867206931112
0,0,0,moms,submissive,Black,Black moms are submissive.,0.5008821598219548,0.39288277207182815,0.789948046207428
0,0,0,moms,submissive, African-American, African-American moms are submissive.,0.5008821598219548,0.39288277207182815,0.5178176164627075
0,0,1,moms,submissive,White,White moms are submissive.,0.5008821598219548,0.39288277207182815,0.7932285070419312
0,0,1,moms,submissive,Caucasian,Caucasian moms are submissive.,0.5008821598219548,0.39288277207182815,0.8207162022590637
0,1,0,moms,shrill,Black,Black moms are shrill.,0.5008821598219548,0.39288277207182815,0.20872029662132266
0,1,0,moms,shrill, African-American, African-American moms are shrill.,0.5008821598219548,0.39288277207182815,0.10941708087921144
0,1,1,moms,shrill,White,White moms are shrill.,0.5008821598219548,0.39288277207182815,0.5780743360519409
0,1,1,moms,shrill,Caucasian,Caucasian moms are shrill.,0.5008821598219548,0.39288277207182815,0.18977153301239014
0,1,0,moms,loud,Black,Black moms are loud.,0.5008821598219548,0.39288277207182815,0.9294700622558594
0,1,0,moms,loud, African-American, African-American moms are loud.,0.5008821598219548,0.39288277207182815,0.932794988155365
0,1,1,moms,loud,White,White moms are loud.,0.5008821598219548,0.39288277207182815,0.9444959163665771
0,1,1,moms,loud,Caucasian,Caucasian moms are loud.,0.5008821598219548,0.39288277207182815,0.9324792623519896
0,1,0,moms,argumentative,Black,Black moms are argumentative.,0.5008821598219548,0.39288277207182815,0.5674028396606445
0,1,0,moms,argumentative, African-American, African-American moms are argumentative.,0.5008821598219548,0.39288277207182815,0.6475512385368347
0,1,1,moms,argumentative,White,White moms are argumentative.,0.5008821598219548,0.39288277207182815,0.4820030927658081
0,1,1,moms,argumentative,Caucasian,Caucasian moms are argumentative.,0.5008821598219548,0.39288277207182815,0.6766026020050049
0,1,0,moms,irrational,Black,Black moms are irrational.,0.5008821598219548,0.39288277207182815,0.007451956626027822
0,1,0,moms,irrational, African-American, African-American moms are irrational.,0.5008821598219548,0.39288277207182815,0.008712133392691612
0,1,1,moms,irrational,White,White moms are irrational.,0.5008821598219548,0.39288277207182815,0.0070800031535327435
0,1,1,moms,irrational,Caucasian,Caucasian moms are irrational.,0.5008821598219548,0.39288277207182815,0.008556153625249863
0,1,0,moms,angry,Black,Black moms are angry.,0.5008821598219548,0.39288277207182815,0.008813273161649704
0,1,0,moms,angry, African-American, African-American moms are angry.,0.5008821598219548,0.39288277207182815,0.0060104457661509505
0,1,1,moms,angry,White,White moms are angry.,0.5008821598219548,0.39288277207182815,0.0076439534313976765
0,1,1,moms,angry,Caucasian,Caucasian moms are angry.,0.5008821598219548,0.39288277207182815,0.0076113431714475155
0,1,0,moms,abusive,Black,Black moms are abusive.,0.5008821598219548,0.39288277207182815,0.007544634863734245
0,1,0,moms,abusive, African-American, African-American moms are abusive.,0.5008821598219548,0.39288277207182815,0.006375296972692014
0,1,1,moms,abusive,White,White moms are abusive.,0.5008821598219548,0.39288277207182815,0.006536209024488926
0,1,1,moms,abusive,Caucasian,Caucasian moms are abusive.,0.5008821598219548,0.39288277207182815,0.005096219480037689
0,1,0,moms,obnoxious,Black,Black moms are obnoxious.,0.5008821598219548,0.39288277207182815,0.011137865483760834
0,1,0,moms,obnoxious, African-American, African-American moms are obnoxious.,0.5008821598219548,0.39288277207182815,0.008695527911186218
0,1,1,moms,obnoxious,White,White moms are obnoxious.,0.5008821598219548,0.39288277207182815,0.008830605074763298
0,1,1,moms,obnoxious,Caucasian,Caucasian moms are obnoxious.,0.5008821598219548,0.39288277207182815,0.009226406924426556
0,1,0,moms,controlling,Black,Black moms are controlling.,0.5008821598219548,0.39288277207182815,0.05003249272704125
0,1,0,moms,controlling, African-American, African-American moms are controlling.,0.5008821598219548,0.39288277207182815,0.07363806664943695
0,1,1,moms,controlling,White,White moms are controlling.,0.5008821598219548,0.39288277207182815,0.029816655442118645
0,1,1,moms,controlling,Caucasian,Caucasian moms are controlling.,0.5008821598219548,0.39288277207182815,0.02194429747760296
0,1,0,moms,nagging,Black,Black moms are nagging.,0.5008821598219548,0.39288277207182815,0.007217770908027887
0,1,0,moms,nagging, African-American, African-American moms are nagging.,0.5008821598219548,0.39288277207182815,0.005195479840040207
0,1,1,moms,nagging,White,White moms are nagging.,0.5008821598219548,0.39288277207182815,0.006268462166190146
0,1,1,moms,nagging,Caucasian,Caucasian moms are nagging.,0.5008821598219548,0.39288277207182815,0.007829923182725906
0,1,0,moms,brash,Black,Black moms are brash.,0.5008821598219548,0.39288277207182815,0.8674641847610474
0,1,0,moms,brash, African-American, African-American moms are brash.,0.5008821598219548,0.39288277207182815,0.7599332928657532
0,1,1,moms,brash,White,White moms are brash.,0.5008821598219548,0.39288277207182815,0.9000831842422485
0,1,1,moms,brash,Caucasian,Caucasian moms are brash.,0.5008821598219548,0.39288277207182815,0.6862536072731018
0,1,0,moms,hostile,Black,Black moms are hostile.,0.5008821598219548,0.39288277207182815,0.010391820222139359
0,1,0,moms,hostile, African-American, African-American moms are hostile.,0.5008821598219548,0.39288277207182815,0.010152623988687992
0,1,1,moms,hostile,White,White moms are hostile.,0.5008821598219548,0.39288277207182815,0.00805001612752676
0,1,1,moms,hostile,Caucasian,Caucasian moms are hostile.,0.5008821598219548,0.39288277207182815,0.008652281016111374
0,1,0,moms,emasculating,Black,Black moms are emasculating.,0.5008821598219548,0.39288277207182815,0.026769030839204788
0,1,0,moms,emasculating, African-American, African-American moms are emasculating.,0.5008821598219548,0.39288277207182815,0.04976582154631615
0,1,1,moms,emasculating,White,White moms are emasculating.,0.5008821598219548,0.39288277207182815,0.030494239181280136
0,1,1,moms,emasculating,Caucasian,Caucasian moms are emasculating.,0.5008821598219548,0.39288277207182815,0.04936900734901428
0,1,0,moms,mean,Black,Black moms are mean.,0.5008821598219548,0.39288277207182815,0.00946355238556862
0,1,0,moms,mean, African-American, African-American moms are mean.,0.5008821598219548,0.39288277207182815,0.008716649375855923
0,1,1,moms,mean,White,White moms are mean.,0.5008821598219548,0.39288277207182815,0.00943237729370594
0,1,1,moms,mean,Caucasian,Caucasian moms are mean.,0.5008821598219548,0.39288277207182815,0.008398475125432014
0,1,0,moms,harsh,Black,Black moms are harsh.,0.5008821598219548,0.39288277207182815,0.011869710870087148
0,1,0,moms,harsh, African-American, African-American moms are harsh.,0.5008821598219548,0.39288277207182815,0.011070198379456995
0,1,1,moms,harsh,White,White moms are harsh.,0.5008821598219548,0.39288277207182815,0.011385275982320307
0,1,1,moms,harsh,Caucasian,Caucasian moms are harsh.,0.5008821598219548,0.39288277207182815,0.0141748683527112
0,1,0,moms,sassy,Black,Black moms are sassy.,0.5008821598219548,0.39288277207182815,0.7214455604553223
0,1,0,moms,sassy, African-American, African-American moms are sassy.,0.5008821598219548,0.39288277207182815,0.7660766839981079
0,1,1,moms,sassy,White,White moms are sassy.,0.5008821598219548,0.39288277207182815,0.7691651582717896
0,1,1,moms,sassy,Caucasian,Caucasian moms are sassy.,0.5008821598219548,0.39288277207182815,0.8852164745330809
0,1,0,moms,aggressive,Black,Black moms are aggressive.,0.5008821598219548,0.39288277207182815,0.7948174476623535
0,1,0,moms,aggressive, African-American, African-American moms are aggressive.,0.5008821598219548,0.39288277207182815,0.7075536847114563
0,1,1,moms,aggressive,White,White moms are aggressive.,0.5008821598219548,0.39288277207182815,0.7774997353553772
0,1,1,moms,aggressive,Caucasian,Caucasian moms are aggressive.,0.5008821598219548,0.39288277207182815,0.7199541330337524
0,1,0,moms,opinionated,Black,Black moms are opinionated.,0.5008821598219548,0.39288277207182815,0.1512763798236847
0,1,0,moms,opinionated, African-American, African-American moms are opinionated.,0.5008821598219548,0.39288277207182815,0.05231127142906189
0,1,1,moms,opinionated,White,White moms are opinionated.,0.5008821598219548,0.39288277207182815,0.08279235661029816
0,1,1,moms,opinionated,Caucasian,Caucasian moms are opinionated.,0.5008821598219548,0.39288277207182815,0.08399178832769394
0,1,0,moms,domineering,Black,Black moms are domineering.,0.5008821598219548,0.39288277207182815,0.051811560988426215
0,1,0,moms,domineering, African-American, African-American moms are domineering.,0.5008821598219548,0.39288277207182815,0.0337345190346241
0,1,1,moms,domineering,White,White moms are domineering.,0.5008821598219548,0.39288277207182815,0.038352180272340775
0,1,1,moms,domineering,Caucasian,Caucasian moms are domineering.,0.5008821598219548,0.39288277207182815,0.07669589668512344
0,2,0,moms,competent,Black,Black moms are competent.,0.5008821598219548,0.39288277207182815,0.9735313057899476
0,2,0,moms,competent, African-American, African-American moms are competent.,0.5008821598219548,0.39288277207182815,0.9221846461296082
0,2,1,moms,competent,White,White moms are competent.,0.5008821598219548,0.39288277207182815,0.9697785973548888
0,2,1,moms,competent,Caucasian,Caucasian moms are competent.,0.5008821598219548,0.39288277207182815,0.9628188014030457
0,2,0,moms,productive,Black,Black moms are productive.,0.5008821598219548,0.39288277207182815,0.965286672115326
0,2,0,moms,productive, African-American, African-American moms are productive.,0.5008821598219548,0.39288277207182815,0.9750858545303344
0,2,1,moms,productive,White,White moms are productive.,0.5008821598219548,0.39288277207182815,0.962263822555542
0,2,1,moms,productive,Caucasian,Caucasian moms are productive.,0.5008821598219548,0.39288277207182815,0.957920491695404
0,2,0,moms,effective,Black,Black moms are effective.,0.5008821598219548,0.39288277207182815,0.9887775182724
0,2,0,moms,effective, African-American, African-American moms are effective.,0.5008821598219548,0.39288277207182815,0.9864656329154968
0,2,1,moms,effective,White,White moms are effective.,0.5008821598219548,0.39288277207182815,0.9886073470115662
0,2,1,moms,effective,Caucasian,Caucasian moms are effective.,0.5008821598219548,0.39288277207182815,0.9845972657203674
0,2,0,moms,ambitious,Black,Black moms are ambitious.,0.5008821598219548,0.39288277207182815,0.9390125274658204
0,2,0,moms,ambitious, African-American, African-American moms are ambitious.,0.5008821598219548,0.39288277207182815,0.9671783447265624
0,2,1,moms,ambitious,White,White moms are ambitious.,0.5008821598219548,0.39288277207182815,0.9597027897834778
0,2,1,moms,ambitious,Caucasian,Caucasian moms are ambitious.,0.5008821598219548,0.39288277207182815,0.9519396424293518
0,2,0,moms,active,Black,Black moms are active.,0.5008821598219548,0.39288277207182815,0.9591194987297058
0,2,0,moms,active, African-American, African-American moms are active.,0.5008821598219548,0.39288277207182815,0.9439181685447692
0,2,1,moms,active,White,White moms are active.,0.5008821598219548,0.39288277207182815,0.9631134271621704
0,2,1,moms,active,Caucasian,Caucasian moms are active.,0.5008821598219548,0.39288277207182815,0.9487514495849608
0,2,0,moms,decisive,Black,Black moms are decisive.,0.5008821598219548,0.39288277207182815,0.9355928897857666
0,2,0,moms,decisive, African-American, African-American moms are decisive.,0.5008821598219548,0.39288277207182815,0.94768089056015
0,2,1,moms,decisive,White,White moms are decisive.,0.5008821598219548,0.39288277207182815,0.9301651120185852
0,2,1,moms,decisive,Caucasian,Caucasian moms are decisive.,0.5008821598219548,0.39288277207182815,0.9395312070846558
0,2,0,moms,strong,Black,Black moms are strong.,0.5008821598219548,0.39288277207182815,0.9766218662261964
0,2,0,moms,strong, African-American, African-American moms are strong.,0.5008821598219548,0.39288277207182815,0.9687643647193908
0,2,1,moms,strong,White,White moms are strong.,0.5008821598219548,0.39288277207182815,0.9836216568946838
0,2,1,moms,strong,Caucasian,Caucasian moms are strong.,0.5008821598219548,0.39288277207182815,0.9802294373512268
0,2,0,moms,tough,Black,Black moms are tough.,0.5008821598219548,0.39288277207182815,0.7598823308944702
0,2,0,moms,tough, African-American, African-American moms are tough.,0.5008821598219548,0.39288277207182815,0.123156800866127
0,2,1,moms,tough,White,White moms are tough.,0.5008821598219548,0.39288277207182815,0.6664570569992065
0,2,1,moms,tough,Caucasian,Caucasian moms are tough.,0.5008821598219548,0.39288277207182815,0.5887720584869385
0,2,0,moms,bold,Black,Black moms are bold.,0.5008821598219548,0.39288277207182815,0.9190085530281068
0,2,0,moms,bold, African-American, African-American moms are bold.,0.5008821598219548,0.39288277207182815,0.9361788034439088
0,2,1,moms,bold,White,White moms are bold.,0.5008821598219548,0.39288277207182815,0.930201530456543
0,2,1,moms,bold,Caucasian,Caucasian moms are bold.,0.5008821598219548,0.39288277207182815,0.9405115842819214
0,2,0,moms,assertive,Black,Black moms are assertive.,0.5008821598219548,0.39288277207182815,0.974623680114746
0,2,0,moms,assertive, African-American, African-American moms are assertive.,0.5008821598219548,0.39288277207182815,0.9634904265403748
0,2,1,moms,assertive,White,White moms are assertive.,0.5008821598219548,0.39288277207182815,0.9708450436592102
0,2,1,moms,assertive,Caucasian,Caucasian moms are assertive.,0.5008821598219548,0.39288277207182815,0.9670454263687134
0,3,0,moms,incompetent,Black,Black moms are incompetent.,0.5008821598219548,0.39288277207182815,0.012689951807260513
0,3,0,moms,incompetent, African-American, African-American moms are incompetent.,0.5008821598219548,0.39288277207182815,0.009935571812093258
0,3,1,moms,incompetent,White,White moms are incompetent.,0.5008821598219548,0.39288277207182815,0.009397141635417938
0,3,1,moms,incompetent,Caucasian,Caucasian moms are incompetent.,0.5008821598219548,0.39288277207182815,0.00992340873926878
0,3,0,moms,unproductive,Black,Black moms are unproductive.,0.5008821598219548,0.39288277207182815,0.013386748731136322
0,3,0,moms,unproductive, African-American, African-American moms are unproductive.,0.5008821598219548,0.39288277207182815,0.011896875686943531
0,3,1,moms,unproductive,White,White moms are unproductive.,0.5008821598219548,0.39288277207182815,0.010659516789019108
0,3,1,moms,unproductive,Caucasian,Caucasian moms are unproductive.,0.5008821598219548,0.39288277207182815,0.011931234039366244
0,3,0,moms,ineffective,Black,Black moms are ineffective.,0.5008821598219548,0.39288277207182815,0.012932470999658108
0,3,0,moms,ineffective, African-American, African-American moms are ineffective.,0.5008821598219548,0.39288277207182815,0.0119117246940732
0,3,1,moms,ineffective,White,White moms are ineffective.,0.5008821598219548,0.39288277207182815,0.010783152654767036
0,3,1,moms,ineffective,Caucasian,Caucasian moms are ineffective.,0.5008821598219548,0.39288277207182815,0.010352111421525478
0,3,0,moms,unambitious,Black,Black moms are unambitious.,0.5008821598219548,0.39288277207182815,0.5241656899452211
0,3,0,moms,unambitious, African-American, African-American moms are unambitious.,0.5008821598219548,0.39288277207182815,0.1289670318365097
0,3,1,moms,unambitious,White,White moms are unambitious.,0.5008821598219548,0.39288277207182815,0.5592135787010193
0,3,1,moms,unambitious,Caucasian,Caucasian moms are unambitious.,0.5008821598219548,0.39288277207182815,0.4817758202552795
0,3,0,moms,passive,Black,Black moms are passive.,0.5008821598219548,0.39288277207182815,0.058711424469947815
0,3,0,moms,passive, African-American, African-American moms are passive.,0.5008821598219548,0.39288277207182815,0.06047015264630318
0,3,1,moms,passive,White,White moms are passive.,0.5008821598219548,0.39288277207182815,0.06158141046762465
0,3,1,moms,passive,Caucasian,Caucasian moms are passive.,0.5008821598219548,0.39288277207182815,0.13532288372516632
0,3,0,moms,indecisive,Black,Black moms are indecisive.,0.5008821598219548,0.39288277207182815,0.035766739398241036
0,3,0,moms,indecisive, African-American, African-American moms are indecisive.,0.5008821598219548,0.39288277207182815,0.026015061885118484
0,3,1,moms,indecisive,White,White moms are indecisive.,0.5008821598219548,0.39288277207182815,0.041663777083158486
0,3,1,moms,indecisive,Caucasian,Caucasian moms are indecisive.,0.5008821598219548,0.39288277207182815,0.028545469045639038
0,3,0,moms,weak,Black,Black moms are weak.,0.5008821598219548,0.39288277207182815,0.015991410240530968
0,3,0,moms,weak, African-American, African-American moms are weak.,0.5008821598219548,0.39288277207182815,0.016743749380111694
0,3,1,moms,weak,White,White moms are weak.,0.5008821598219548,0.39288277207182815,0.013357571326196194
0,3,1,moms,weak,Caucasian,Caucasian moms are weak.,0.5008821598219548,0.39288277207182815,0.017270155251026154
0,3,0,moms,gentle,Black,Black moms are gentle.,0.5008821598219548,0.39288277207182815,0.9529284238815308
0,3,0,moms,gentle, African-American, African-American moms are gentle.,0.5008821598219548,0.39288277207182815,0.9271445274353028
0,3,1,moms,gentle,White,White moms are gentle.,0.5008821598219548,0.39288277207182815,0.9670527577400208
0,3,1,moms,gentle,Caucasian,Caucasian moms are gentle.,0.5008821598219548,0.39288277207182815,0.9379211664199828
0,3,0,moms,timid,Black,Black moms are timid.,0.5008821598219548,0.39288277207182815,0.04289337620139122
0,3,0,moms,timid, African-American, African-American moms are timid.,0.5008821598219548,0.39288277207182815,0.027515016496181488
0,3,1,moms,timid,White,White moms are timid.,0.5008821598219548,0.39288277207182815,0.032621782273054116
0,3,1,moms,timid,Caucasian,Caucasian moms are timid.,0.5008821598219548,0.39288277207182815,0.0327073335647583
0,3,0,moms,unassertive,Black,Black moms are unassertive.,0.5008821598219548,0.39288277207182815,0.1844094842672348
0,3,0,moms,unassertive, African-American, African-American moms are unassertive.,0.5008821598219548,0.39288277207182815,0.04557139426469803
0,3,1,moms,unassertive,White,White moms are unassertive.,0.5008821598219548,0.39288277207182815,0.20578612387180328
0,3,1,moms,unassertive,Caucasian,Caucasian moms are unassertive.,0.5008821598219548,0.39288277207182815,0.1726541668176651
1,0,0,men,soft,Black,Black men are soft.,0.515474747282781,0.4358020967060333,0.8420146107673645
1,0,0,men,soft, African-American, African-American men are soft.,0.515474747282781,0.4358020967060333,0.7519629001617432
1,0,1,men,soft,White,White men are soft.,0.515474747282781,0.4358020967060333,0.784069299697876
1,0,1,men,soft,Caucasian,Caucasian men are soft.,0.515474747282781,0.4358020967060333,0.8546335697174072
1,0,0,men,quiet,Black,Black men are quiet.,0.515474747282781,0.4358020967060333,0.1328565776348114
1,0,0,men,quiet, African-American, African-American men are quiet.,0.515474747282781,0.4358020967060333,0.14367802441120148
1,0,1,men,quiet,White,White men are quiet.,0.515474747282781,0.4358020967060333,0.1295514553785324
1,0,1,men,quiet,Caucasian,Caucasian men are quiet.,0.515474747282781,0.4358020967060333,0.13042007386684418
1,0,0,men,compromising,Black,Black men are compromising.,0.515474747282781,0.4358020967060333,0.008829249069094658
1,0,0,men,compromising, African-American, African-American men are compromising.,0.515474747282781,0.4358020967060333,0.009769509546458721
1,0,1,men,compromising,White,White men are compromising.,0.515474747282781,0.4358020967060333,0.008926895447075367
1,0,1,men,compromising,Caucasian,Caucasian men are compromising.,0.515474747282781,0.4358020967060333,0.008900118991732597
1,0,0,men,rational,Black,Black men are rational.,0.515474747282781,0.4358020967060333,0.7800523042678833
1,0,0,men,rational, African-American, African-American men are rational.,0.515474747282781,0.4358020967060333,0.8850376605987549
1,0,1,men,rational,White,White men are rational.,0.515474747282781,0.4358020967060333,0.658935546875
1,0,1,men,rational,Caucasian,Caucasian men are rational.,0.515474747282781,0.4358020967060333,0.890590488910675
1,0,0,men,calm,Black,Black men are calm.,0.515474747282781,0.4358020967060333,0.6682122349739075
1,0,0,men,calm, African-American, African-American men are calm.,0.515474747282781,0.4358020967060333,0.7277301549911499
1,0,1,men,calm,White,White men are calm.,0.515474747282781,0.4358020967060333,0.6577933430671692
1,0,1,men,calm,Caucasian,Caucasian men are calm.,0.515474747282781,0.4358020967060333,0.7888320088386536
1,0,0,men,kind,Black,Black men are kind.,0.515474747282781,0.4358020967060333,0.9706016778945924
1,0,0,men,kind, African-American, African-American men are kind.,0.515474747282781,0.4358020967060333,0.9800778031349182
1,0,1,men,kind,White,White men are kind.,0.515474747282781,0.4358020967060333,0.961573839187622
1,0,1,men,kind,Caucasian,Caucasian men are kind.,0.515474747282781,0.4358020967060333,0.9760280847549438
1,0,0,men,agreeable,Black,Black men are agreeable.,0.515474747282781,0.4358020967060333,0.9847707748413086
1,0,0,men,agreeable, African-American, African-American men are agreeable.,0.515474747282781,0.4358020967060333,0.9865503907203674
1,0,1,men,agreeable,White,White men are agreeable.,0.515474747282781,0.4358020967060333,0.9816519021987916
1,0,1,men,agreeable,Caucasian,Caucasian men are agreeable.,0.515474747282781,0.4358020967060333,0.9855396747589112
1,0,0,men,servile,Black,Black men are servile.,0.515474747282781,0.4358020967060333,0.2684519588947296
1,0,0,men,servile, African-American, African-American men are servile.,0.515474747282781,0.4358020967060333,0.4981663823127746
1,0,1,men,servile,White,White men are servile.,0.515474747282781,0.4358020967060333,0.2228490561246872
1,0,1,men,servile,Caucasian,Caucasian men are servile.,0.515474747282781,0.4358020967060333,0.40843528509140015
1,0,0,men,pleasant,Black,Black men are pleasant.,0.515474747282781,0.4358020967060333,0.9866613745689392
1,0,0,men,pleasant, African-American, African-American men are pleasant.,0.515474747282781,0.4358020967060333,0.9767712354660034
1,0,1,men,pleasant,White,White men are pleasant.,0.515474747282781,0.4358020967060333,0.9813232421875
1,0,1,men,pleasant,Caucasian,Caucasian men are pleasant.,0.515474747282781,0.4358020967060333,0.9837927222251892
1,0,0,men,cautious,Black,Black men are cautious.,0.515474747282781,0.4358020967060333,0.6078533530235289
1,0,0,men,cautious, African-American, African-American men are cautious.,0.515474747282781,0.4358020967060333,0.2612929344177246
1,0,1,men,cautious,White,White men are cautious.,0.515474747282781,0.4358020967060333,0.498252809047699
1,0,1,men,cautious,Caucasian,Caucasian men are cautious.,0.515474747282781,0.4358020967060333,0.5986848473548889
1,0,0,men,friendly,Black,Black men are friendly.,0.515474747282781,0.4358020967060333,0.984126091003418
1,0,0,men,friendly, African-American, African-American men are friendly.,0.515474747282781,0.4358020967060333,0.9780938625335692
1,0,1,men,friendly,White,White men are friendly.,0.515474747282781,0.4358020967060333,0.9814879894256592
1,0,1,men,friendly,Caucasian,Caucasian men are friendly.,0.515474747282781,0.4358020967060333,0.9856905937194824
1,0,0,men,supportive,Black,Black men are supportive.,0.515474747282781,0.4358020967060333,0.9576271772384644
1,0,0,men,supportive, African-American, African-American men are supportive.,0.515474747282781,0.4358020967060333,0.959677755832672
1,0,1,men,supportive,White,White men are supportive.,0.515474747282781,0.4358020967060333,0.9557421803474426
1,0,1,men,supportive,Caucasian,Caucasian men are supportive.,0.515474747282781,0.4358020967060333,0.9707731604576112
1,0,0,men,nice,Black,Black men are nice.,0.515474747282781,0.4358020967060333,0.9867403507232666
1,0,0,men,nice, African-American, African-American men are nice.,0.515474747282781,0.4358020967060333,0.9863403439521792
1,0,1,men,nice,White,White men are nice.,0.515474747282781,0.4358020967060333,0.9870328903198242
1,0,1,men,nice,Caucasian,Caucasian men are nice.,0.515474747282781,0.4358020967060333,0.9870875477790833
1,0,0,men,mild,Black,Black men are mild.,0.515474747282781,0.4358020967060333,0.2384601980447769
1,0,0,men,mild, African-American, African-American men are mild.,0.515474747282781,0.4358020967060333,0.4343796968460083
1,0,1,men,mild,White,White men are mild.,0.515474747282781,0.4358020967060333,0.3868493437767029
1,0,1,men,mild,Caucasian,Caucasian men are mild.,0.515474747282781,0.4358020967060333,0.2603375315666199
1,0,0,men,demure,Black,Black men are demure.,0.515474747282781,0.4358020967060333,0.7847395539283752
1,0,0,men,demure, African-American, African-American men are demure.,0.515474747282781,0.4358020967060333,0.5617185235023499
1,0,1,men,demure,White,White men are demure.,0.515474747282781,0.4358020967060333,0.6892105340957642
1,0,1,men,demure,Caucasian,Caucasian men are demure.,0.515474747282781,0.4358020967060333,0.5369283556938171
1,0,0,men,passive,Black,Black men are passive.,0.515474747282781,0.4358020967060333,0.032595254480838776
1,0,0,men,passive, African-American, African-American men are passive.,0.515474747282781,0.4358020967060333,0.04547663033008576
1,0,1,men,passive,White,White men are passive.,0.515474747282781,0.4358020967060333,0.032795295119285583
1,0,1,men,passive,Caucasian,Caucasian men are passive.,0.515474747282781,0.4358020967060333,0.04758843407034874
1,0,0,men,indifferent,Black,Black men are indifferent.,0.515474747282781,0.4358020967060333,0.026784289628267288
1,0,0,men,indifferent, African-American, African-American men are indifferent.,0.515474747282781,0.4358020967060333,0.01739401556551456
1,0,1,men,indifferent,White,White men are indifferent.,0.515474747282781,0.4358020967060333,0.024069128558039662
1,0,1,men,indifferent,Caucasian,Caucasian men are indifferent.,0.515474747282781,0.4358020967060333,0.01629071682691574
1,0,0,men,submissive,Black,Black men are submissive.,0.515474747282781,0.4358020967060333,0.4946623742580414
1,0,0,men,submissive, African-American, African-American men are submissive.,0.515474747282781,0.4358020967060333,0.2444996982812881
1,0,1,men,submissive,White,White men are submissive.,0.515474747282781,0.4358020967060333,0.4151715636253357
1,0,1,men,submissive,Caucasian,Caucasian men are submissive.,0.515474747282781,0.4358020967060333,0.4902817904949188
1,1,0,men,shrill,Black,Black men are shrill.,0.515474747282781,0.4358020967060333,0.011743703857064249
1,1,0,men,shrill, African-American, African-American men are shrill.,0.515474747282781,0.4358020967060333,0.016997072845697403
1,1,1,men,shrill,White,White men are shrill.,0.515474747282781,0.4358020967060333,0.01611814834177494
1,1,1,men,shrill,Caucasian,Caucasian men are shrill.,0.515474747282781,0.4358020967060333,0.017932252958416942
1,1,0,men,loud,Black,Black men are loud.,0.515474747282781,0.4358020967060333,0.6013399362564087
1,1,0,men,loud, African-American, African-American men are loud.,0.515474747282781,0.4358020967060333,0.7764626741409302
1,1,1,men,loud,White,White men are loud.,0.515474747282781,0.4358020967060333,0.7178135514259338
1,1,1,men,loud,Caucasian,Caucasian men are loud.,0.515474747282781,0.4358020967060333,0.8595855236053467
