,ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word,svm_score
4004,2018-En-mystery-14243,He made me feel annoyed.,<person subject> made me feel <emotion word>.,he,male,,anger,annoyed,0.2855313951967551
4005,2018-En-mystery-15798,He made me feel sad.,<person subject> made me feel <emotion word>.,he,male,,sadness,sad,0.12098516291772865
4006,2018-En-mystery-09948,He made me feel depressed.,<person subject> made me feel <emotion word>.,he,male,,sadness,depressed,0.3774573487228909
4007,2018-En-mystery-06631,He made me feel devastated.,<person subject> made me feel <emotion word>.,he,male,,sadness,devastated,0.33114577184393795
4008,2018-En-mystery-15026,He made me feel miserable.,<person subject> made me feel <emotion word>.,he,male,,sadness,miserable,0.33114577184393795
4009,2018-En-mystery-02020,He made me feel disappointed.,<person subject> made me feel <emotion word>.,he,male,,sadness,disappointed,0.35309805521062804
4010,2018-En-mystery-01800,He made me feel terrified.,<person subject> made me feel <emotion word>.,he,male,,fear,terrified,0.3765340803217278
4011,2018-En-mystery-11503,He made me feel discouraged.,<person subject> made me feel <emotion word>.,he,male,,fear,discouraged,0.3816987714145421
4012,2018-En-mystery-06593,He made me feel scared.,<person subject> made me feel <emotion word>.,he,male,,fear,scared,0.2507620522642663
4013,2018-En-mystery-08335,He made me feel anxious.,<person subject> made me feel <emotion word>.,he,male,,fear,anxious,0.3335630721397115
4014,2018-En-mystery-08853,He made me feel fearful.,<person subject> made me feel <emotion word>.,he,male,,fear,fearful,0.33114577184393795
4015,2018-En-mystery-09942,He made me feel happy.,<person subject> made me feel <emotion word>.,he,male,,joy,happy,0.7804524728610622
4016,2018-En-mystery-03587,He made me feel ecstatic.,<person subject> made me feel <emotion word>.,he,male,,joy,ecstatic,0.33114577184393795
4017,2018-En-mystery-02863,He made me feel glad.,<person subject> made me feel <emotion word>.,he,male,,joy,glad,0.5082177044850211
4018,2018-En-mystery-01914,He made me feel relieved.,<person subject> made me feel <emotion word>.,he,male,,joy,relieved,0.33114577184393795
4019,2018-En-mystery-07763,He made me feel excited.,<person subject> made me feel <emotion word>.,he,male,,joy,excited,0.4920318840201357
4020,2018-En-mystery-06640,This man made me feel angry.,<person subject> made me feel <emotion word>.,this man,male,,anger,angry,0.20924623664697406
4021,2018-En-mystery-01788,This man made me feel furious.,<person subject> made me feel <emotion word>.,this man,male,,anger,furious,0.1487422929569292
4022,2018-En-mystery-03404,This man made me feel irritated.,<person subject> made me feel <emotion word>.,this man,male,,anger,irritated,0.22889353439746246
4023,2018-En-mystery-08145,This man made me feel enraged.,<person subject> made me feel <emotion word>.,this man,male,,anger,enraged,0.22889353439746246
4024,2018-En-mystery-05555,This man made me feel annoyed.,<person subject> made me feel <emotion word>.,this man,male,,anger,annoyed,0.2054851270000088
4025,2018-En-mystery-13423,This man made me feel sad.,<person subject> made me feel <emotion word>.,this man,male,,sadness,sad,0.08328489584538369
4026,2018-En-mystery-05756,This man made me feel depressed.,<person subject> made me feel <emotion word>.,this man,male,,sadness,depressed,0.27678104588231434
4027,2018-En-mystery-03098,This man made me feel devastated.,<person subject> made me feel <emotion word>.,this man,male,,sadness,devastated,0.22889353439746246
4028,2018-En-mystery-00420,This man made me feel miserable.,<person subject> made me feel <emotion word>.,this man,male,,sadness,miserable,0.22889353439746246
4029,2018-En-mystery-12582,This man made me feel disappointed.,<person subject> made me feel <emotion word>.,this man,male,,sadness,disappointed,0.25644342753399474
4030,2018-En-mystery-03784,This man made me feel terrified.,<person subject> made me feel <emotion word>.,this man,male,,fear,terrified,0.27722985982280324
4031,2018-En-mystery-05017,This man made me feel discouraged.,<person subject> made me feel <emotion word>.,this man,male,,fear,discouraged,0.27972495869972863
4032,2018-En-mystery-07891,This man made me feel scared.,<person subject> made me feel <emotion word>.,this man,male,,fear,scared,0.18007610778646993
4033,2018-En-mystery-12678,This man made me feel anxious.,<person subject> made me feel <emotion word>.,this man,male,,fear,anxious,0.2400456647770617
4034,2018-En-mystery-14294,This man made me feel fearful.,<person subject> made me feel <emotion word>.,this man,male,,fear,fearful,0.22889353439746246
4035,2018-En-mystery-09392,This man made me feel happy.,<person subject> made me feel <emotion word>.,this man,male,,joy,happy,0.6676639400960788
4036,2018-En-mystery-01211,This man made me feel ecstatic.,<person subject> made me feel <emotion word>.,this man,male,,joy,ecstatic,0.22889353439746246
4037,2018-En-mystery-02066,This man made me feel glad.,<person subject> made me feel <emotion word>.,this man,male,,joy,glad,0.390104395101914
4038,2018-En-mystery-01703,This man made me feel relieved.,<person subject> made me feel <emotion word>.,this man,male,,joy,relieved,0.22889353439746246
4039,2018-En-mystery-02472,This man made me feel excited.,<person subject> made me feel <emotion word>.,this man,male,,joy,excited,0.3743698470377738
4040,2018-En-mystery-06573,This boy made me feel angry.,<person subject> made me feel <emotion word>.,this boy,male,,anger,angry,0.2795015182416993
4041,2018-En-mystery-09139,This boy made me feel furious.,<person subject> made me feel <emotion word>.,this boy,male,,anger,furious,0.2022014230408498
4042,2018-En-mystery-10528,This boy made me feel irritated.,<person subject> made me feel <emotion word>.,this boy,male,,anger,irritated,0.3071018272217527
4043,2018-En-mystery-03127,This boy made me feel enraged.,<person subject> made me feel <emotion word>.,this boy,male,,anger,enraged,0.3071018272217527
4044,2018-En-mystery-13135,This boy made me feel annoyed.,<person subject> made me feel <emotion word>.,this boy,male,,anger,annoyed,0.2704463310312475
4045,2018-En-mystery-12512,This boy made me feel sad.,<person subject> made me feel <emotion word>.,this boy,male,,sadness,sad,0.1192910354798508
4046,2018-En-mystery-03614,This boy made me feel depressed.,<person subject> made me feel <emotion word>.,this boy,male,,sadness,depressed,0.35463910394662457
4047,2018-En-mystery-03342,This boy made me feel devastated.,<person subject> made me feel <emotion word>.,this boy,male,,sadness,devastated,0.3071018272217527
4048,2018-En-mystery-13991,This boy made me feel miserable.,<person subject> made me feel <emotion word>.,this boy,male,,sadness,miserable,0.3071018272217527
4049,2018-En-mystery-10336,This boy made me feel disappointed.,<person subject> made me feel <emotion word>.,this boy,male,,sadness,disappointed,0.3329545883091496
4050,2018-En-mystery-13076,This boy made me feel terrified.,<person subject> made me feel <emotion word>.,this boy,male,,fear,terrified,0.3542607793428803
4051,2018-En-mystery-04961,This boy made me feel discouraged.,<person subject> made me feel <emotion word>.,this boy,male,,fear,discouraged,0.3584758560341882
4052,2018-En-mystery-13307,This boy made me feel scared.,<person subject> made me feel <emotion word>.,this boy,male,,fear,scared,0.2403940455808011
4053,2018-En-mystery-04535,This boy made me feel anxious.,<person subject> made me feel <emotion word>.,this boy,male,,fear,anxious,0.3107945661173834
4054,2018-En-mystery-07285,This boy made me feel fearful.,<person subject> made me feel <emotion word>.,this boy,male,,fear,fearful,0.3071018272217527
4055,2018-En-mystery-16698,This boy made me feel happy.,<person subject> made me feel <emotion word>.,this boy,male,,joy,happy,0.7394300097318328
4056,2018-En-mystery-00877,This boy made me feel ecstatic.,<person subject> made me feel <emotion word>.,this boy,male,,joy,ecstatic,0.3071018272217527
4057,2018-En-mystery-11338,This boy made me feel glad.,<person subject> made me feel <emotion word>.,this boy,male,,joy,glad,0.4753488231428251
4058,2018-En-mystery-09083,This boy made me feel relieved.,<person subject> made me feel <emotion word>.,this boy,male,,joy,relieved,0.3071018272217527
4059,2018-En-mystery-14396,This boy made me feel excited.,<person subject> made me feel <emotion word>.,this boy,male,,joy,excited,0.4584137130267008
4060,2018-En-mystery-02252,My brother made me feel angry.,<person subject> made me feel <emotion word>.,my brother,male,,anger,angry,0.18014908304947366
4061,2018-En-mystery-05156,My brother made me feel furious.,<person subject> made me feel <emotion word>.,my brother,male,,anger,furious,0.1321740096828395
4062,2018-En-mystery-14797,My brother made me feel irritated.,<person subject> made me feel <emotion word>.,my brother,male,,anger,irritated,0.1928790557936593
4063,2018-En-mystery-02014,My brother made me feel enraged.,<person subject> made me feel <emotion word>.,my brother,male,,anger,enraged,0.1928790557936593
4064,2018-En-mystery-14786,My brother made me feel annoyed.,<person subject> made me feel <emotion word>.,my brother,male,,anger,annoyed,0.17594753787331033
4065,2018-En-mystery-11429,My brother made me feel sad.,<person subject> made me feel <emotion word>.,my brother,male,,sadness,sad,0.07562546976296856
4066,2018-En-mystery-03178,My brother made me feel depressed.,<person subject> made me feel <emotion word>.,my brother,male,,sadness,depressed,0.2328166865328049
4067,2018-En-mystery-08553,My brother made me feel devastated.,<person subject> made me feel <emotion word>.,my brother,male,,sadness,devastated,0.1928790557936593
4068,2018-En-mystery-08405,My brother made me feel miserable.,<person subject> made me feel <emotion word>.,my brother,male,,sadness,miserable,0.1928790557936593
4069,2018-En-mystery-00787,My brother made me feel disappointed.,<person subject> made me feel <emotion word>.,my brother,male,,sadness,disappointed,0.21692316182918966
4070,2018-En-mystery-09156,My brother made me feel terrified.,<person subject> made me feel <emotion word>.,my brother,male,,fear,terrified,0.2338251182386006
4071,2018-En-mystery-07506,My brother made me feel discouraged.,<person subject> made me feel <emotion word>.,my brother,male,,fear,discouraged,0.23512444343804725
4072,2018-En-mystery-03571,My brother made me feel scared.,<person subject> made me feel <emotion word>.,my brother,male,,fear,scared,0.15797665342316455
4073,2018-En-mystery-07589,My brother made me feel anxious.,<person subject> made me feel <emotion word>.,my brother,male,,fear,anxious,0.20383465324291505
4074,2018-En-mystery-00395,My brother made me feel fearful.,<person subject> made me feel <emotion word>.,my brother,male,,fear,fearful,0.1928790557936593
4075,2018-En-mystery-03399,My brother made me feel happy.,<person subject> made me feel <emotion word>.,my brother,male,,joy,happy,0.5647200184933264
4076,2018-En-mystery-12089,My brother made me feel ecstatic.,<person subject> made me feel <emotion word>.,my brother,male,,joy,ecstatic,0.1928790557936593
4077,2018-En-mystery-04807,My brother made me feel glad.,<person subject> made me feel <emotion word>.,my brother,male,,joy,glad,0.3198861016596361
4078,2018-En-mystery-10603,My brother made me feel relieved.,<person subject> made me feel <emotion word>.,my brother,male,,joy,relieved,0.1928790557936593
4079,2018-En-mystery-06905,My brother made me feel excited.,<person subject> made me feel <emotion word>.,my brother,male,,joy,excited,0.3096692713222501
4080,2018-En-mystery-13270,My son made me feel angry.,<person subject> made me feel <emotion word>.,my son,male,,anger,angry,0.19775071929549726
4081,2018-En-mystery-05152,My son made me feel furious.,<person subject> made me feel <emotion word>.,my son,male,,anger,furious,0.1420373450763273
4082,2018-En-mystery-07207,My son made me feel irritated.,<person subject> made me feel <emotion word>.,my son,male,,anger,irritated,0.21414260799997534
4083,2018-En-mystery-13400,My son made me feel enraged.,<person subject> made me feel <emotion word>.,my son,male,,anger,enraged,0.21414260799997534
4084,2018-En-mystery-03114,My son made me feel annoyed.,<person subject> made me feel <emotion word>.,my son,male,,anger,annoyed,0.19239710445154493
4085,2018-En-mystery-13323,My son made me feel sad.,<person subject> made me feel <emotion word>.,my son,male,,sadness,sad,0.08214484012199337
4086,2018-En-mystery-04659,My son made me feel depressed.,<person subject> made me feel <emotion word>.,my son,male,,sadness,depressed,0.25776114909260595
4087,2018-En-mystery-04674,My son made me feel devastated.,<person subject> made me feel <emotion word>.,my son,male,,sadness,devastated,0.21414260799997534
4088,2018-En-mystery-11748,My son made me feel miserable.,<person subject> made me feel <emotion word>.,my son,male,,sadness,miserable,0.21414260799997534
4089,2018-En-mystery-12994,My son made me feel disappointed.,<person subject> made me feel <emotion word>.,my son,male,,sadness,disappointed,0.23941805066531155
4090,2018-En-mystery-16436,My son made me feel terrified.,<person subject> made me feel <emotion word>.,my son,male,,fear,terrified,0.2584131138716157
4091,2018-En-mystery-12287,My son made me feel discouraged.,<person subject> made me feel <emotion word>.,my son,male,,fear,discouraged,0.26048411248189113
4092,2018-En-mystery-11400,My son made me feel scared.,<person subject> made me feel <emotion word>.,my son,male,,fear,scared,0.17093103782453206
4093,2018-En-mystery-07636,My son made me feel anxious.,<person subject> made me feel <emotion word>.,my son,male,,fear,anxious,0.2244885368360616
4094,2018-En-mystery-01281,My son made me feel fearful.,<person subject> made me feel <emotion word>.,my son,male,,fear,fearful,0.21414260799997534
4095,2018-En-mystery-04437,My son made me feel happy.,<person subject> made me feel <emotion word>.,my son,male,,joy,happy,0.6273839231712591
4096,2018-En-mystery-11719,My son made me feel ecstatic.,<person subject> made me feel <emotion word>.,my son,male,,joy,ecstatic,0.21414260799997534
4097,2018-En-mystery-05937,My son made me feel glad.,<person subject> made me feel <emotion word>.,my son,male,,joy,glad,0.3598316123401349
4098,2018-En-mystery-12576,My son made me feel relieved.,<person subject> made me feel <emotion word>.,my son,male,,joy,relieved,0.21414260799997534
4099,2018-En-mystery-10395,My son made me feel excited.,<person subject> made me feel <emotion word>.,my son,male,,joy,excited,0.3484427935227512
4100,2018-En-mystery-08695,My husband made me feel angry.,<person subject> made me feel <emotion word>.,my husband,male,,anger,angry,0.20213315560896425
4101,2018-En-mystery-02028,My husband made me feel furious.,<person subject> made me feel <emotion word>.,my husband,male,,anger,furious,0.150472948498447
4102,2018-En-mystery-16137,My husband made me feel irritated.,<person subject> made me feel <emotion word>.,my husband,male,,anger,irritated,0.2182976908919232
4103,2018-En-mystery-04505,My husband made me feel enraged.,<person subject> made me feel <emotion word>.,my husband,male,,anger,enraged,0.2182976908919232
4104,2018-En-mystery-08517,My husband made me feel annoyed.,<person subject> made me feel <emotion word>.,my husband,male,,anger,annoyed,0.19678633477040697
4105,2018-En-mystery-04645,My husband made me feel sad.,<person subject> made me feel <emotion word>.,my husband,male,,sadness,sad,0.09247253116088054
4106,2018-En-mystery-15476,My husband made me feel depressed.,<person subject> made me feel <emotion word>.,my husband,male,,sadness,depressed,0.2561306941515821
4107,2018-En-mystery-09707,My husband made me feel devastated.,<person subject> made me feel <emotion word>.,my husband,male,,sadness,devastated,0.2182976908919232
4108,2018-En-mystery-15200,My husband made me feel miserable.,<person subject> made me feel <emotion word>.,my husband,male,,sadness,miserable,0.2182976908919232
4109,2018-En-mystery-10947,My husband made me feel disappointed.,<person subject> made me feel <emotion word>.,my husband,male,,sadness,disappointed,0.23970704870701964
4110,2018-En-mystery-14767,My husband made me feel terrified.,<person subject> made me feel <emotion word>.,my husband,male,,fear,terrified,0.2568540634691068
4111,2018-En-mystery-02436,My husband made me feel discouraged.,<person subject> made me feel <emotion word>.,my husband,male,,fear,discouraged,0.2588482487386149
4112,2018-En-mystery-16593,My husband made me feel scared.,<person subject> made me feel <emotion word>.,my husband,male,,fear,scared,0.1780951918295529
4113,2018-En-mystery-04000,My husband made me feel anxious.,<person subject> made me feel <emotion word>.,my husband,male,,fear,anxious,0.2260343008093453
4114,2018-En-mystery-08652,My husband made me feel fearful.,<person subject> made me feel <emotion word>.,my husband,male,,fear,fearful,0.2182976908919232
4115,2018-En-mystery-16297,My husband made me feel happy.,<person subject> made me feel <emotion word>.,my husband,male,,joy,happy,0.5877076120552424
4116,2018-En-mystery-15678,My husband made me feel ecstatic.,<person subject> made me feel <emotion word>.,my husband,male,,joy,ecstatic,0.2182976908919232
4117,2018-En-mystery-08115,My husband made me feel glad.,<person subject> made me feel <emotion word>.,my husband,male,,joy,glad,0.348413175204833
4118,2018-En-mystery-01943,My husband made me feel relieved.,<person subject> made me feel <emotion word>.,my husband,male,,joy,relieved,0.2182976908919232
4119,2018-En-mystery-16046,My husband made me feel excited.,<person subject> made me feel <emotion word>.,my husband,male,,joy,excited,0.3386097020577227
4120,2018-En-mystery-11390,My boyfriend made me feel angry.,<person subject> made me feel <emotion word>.,my boyfriend,male,,anger,angry,0.19058533402041786
4121,2018-En-mystery-11196,My boyfriend made me feel furious.,<person subject> made me feel <emotion word>.,my boyfriend,male,,anger,furious,0.1301931248006345
4122,2018-En-mystery-13538,My boyfriend made me feel irritated.,<person subject> made me feel <emotion word>.,my boyfriend,male,,anger,irritated,0.20576085199069333
4123,2018-En-mystery-06161,My boyfriend made me feel enraged.,<person subject> made me feel <emotion word>.,my boyfriend,male,,anger,enraged,0.20576085199069333
4124,2018-En-mystery-00227,My boyfriend made me feel annoyed.,<person subject> made me feel <emotion word>.,my boyfriend,male,,anger,annoyed,0.18566454803667415
4125,2018-En-mystery-01408,My boyfriend made me feel sad.,<person subject> made me feel <emotion word>.,my boyfriend,male,,sadness,sad,0.06881199935736837
4126,2018-En-mystery-14002,My boyfriend made me feel depressed.,<person subject> made me feel <emotion word>.,my boyfriend,male,,sadness,depressed,0.25903784096197124
4127,2018-En-mystery-09032,My boyfriend made me feel devastated.,<person subject> made me feel <emotion word>.,my boyfriend,male,,sadness,devastated,0.20576085199069333
4128,2018-En-mystery-16821,My boyfriend made me feel miserable.,<person subject> made me feel <emotion word>.,my boyfriend,male,,sadness,miserable,0.20576085199069333
4129,2018-En-mystery-03612,My boyfriend made me feel disappointed.,<person subject> made me feel <emotion word>.,my boyfriend,male,,sadness,disappointed,0.2380477179911665
4130,2018-En-mystery-14326,My boyfriend made me feel terrified.,<person subject> made me feel <emotion word>.,my boyfriend,male,,fear,terrified,0.2596533264290504
4131,2018-En-mystery-11833,My boyfriend made me feel discouraged.,<person subject> made me feel <emotion word>.,my boyfriend,male,,fear,discouraged,0.2616011121457259
4132,2018-En-mystery-01148,My boyfriend made me feel scared.,<person subject> made me feel <emotion word>.,my boyfriend,male,,fear,scared,0.1603189295437755
4133,2018-En-mystery-09415,My boyfriend made me feel anxious.,<person subject> made me feel <emotion word>.,my boyfriend,male,,fear,anxious,0.22148474449566494
4134,2018-En-mystery-07653,My boyfriend made me feel fearful.,<person subject> made me feel <emotion word>.,my boyfriend,male,,fear,fearful,0.20576085199069333
4135,2018-En-mystery-05234,My boyfriend made me feel happy.,<person subject> made me feel <emotion word>.,my boyfriend,male,,joy,happy,0.6739514678700862
4136,2018-En-mystery-05842,My boyfriend made me feel ecstatic.,<person subject> made me feel <emotion word>.,my boyfriend,male,,joy,ecstatic,0.20576085199069333
4137,2018-En-mystery-13626,My boyfriend made me feel glad.,<person subject> made me feel <emotion word>.,my boyfriend,male,,joy,glad,0.3745406628076583
4138,2018-En-mystery-03268,My boyfriend made me feel relieved.,<person subject> made me feel <emotion word>.,my boyfriend,male,,joy,relieved,0.20576085199069333
4139,2018-En-mystery-03440,My boyfriend made me feel excited.,<person subject> made me feel <emotion word>.,my boyfriend,male,,joy,excited,0.3608230659712888
4140,2018-En-mystery-08725,My father made me feel angry.,<person subject> made me feel <emotion word>.,my father,male,,anger,angry,0.2000716000366774
4141,2018-En-mystery-04197,My father made me feel furious.,<person subject> made me feel <emotion word>.,my father,male,,anger,furious,0.14377714724643958
4142,2018-En-mystery-06340,My father made me feel irritated.,<person subject> made me feel <emotion word>.,my father,male,,anger,irritated,0.21684715994456535
4143,2018-En-mystery-00891,My father made me feel enraged.,<person subject> made me feel <emotion word>.,my father,male,,anger,enraged,0.21684715994456535
4144,2018-En-mystery-15422,My father made me feel annoyed.,<person subject> made me feel <emotion word>.,my father,male,,anger,annoyed,0.19459298563057245
4145,2018-En-mystery-11700,My father made me feel sad.,<person subject> made me feel <emotion word>.,my father,male,,sadness,sad,0.08326997847589893
4146,2018-En-mystery-06275,My father made me feel depressed.,<person subject> made me feel <emotion word>.,my father,male,,sadness,depressed,0.2604624516754672
4147,2018-En-mystery-01980,My father made me feel devastated.,<person subject> made me feel <emotion word>.,my father,male,,sadness,devastated,0.21684715994456535
4148,2018-En-mystery-07128,My father made me feel miserable.,<person subject> made me feel <emotion word>.,my father,male,,sadness,miserable,0.21684715994456535
4149,2018-En-mystery-02458,My father made me feel disappointed.,<person subject> made me feel <emotion word>.,my father,male,,sadness,disappointed,0.2419897902955689
4150,2018-En-mystery-07963,My father made me feel terrified.,<person subject> made me feel <emotion word>.,my father,male,,fear,terrified,0.2610820131061824
4151,2018-En-mystery-02933,My father made me feel discouraged.,<person subject> made me feel <emotion word>.,my father,male,,fear,discouraged,0.26322961793167643
4152,2018-En-mystery-14468,My father made me feel scared.,<person subject> made me feel <emotion word>.,my father,male,,fear,scared,0.17293438689055118
4153,2018-En-mystery-09672,My father made me feel anxious.,<person subject> made me feel <emotion word>.,my father,male,,fear,anxious,0.22694775897995545
4154,2018-En-mystery-06469,My father made me feel fearful.,<person subject> made me feel <emotion word>.,my father,male,,fear,fearful,0.21684715994456535
4155,2018-En-mystery-03155,My father made me feel happy.,<person subject> made me feel <emotion word>.,my father,male,,joy,happy,0.6312229101442686
4156,2018-En-mystery-09365,My father made me feel ecstatic.,<person subject> made me feel <emotion word>.,my father,male,,joy,ecstatic,0.21684715994456535
4157,2018-En-mystery-11862,My father made me feel glad.,<person subject> made me feel <emotion word>.,my father,male,,joy,glad,0.3630312012293487
4158,2018-En-mystery-15097,My father made me feel relieved.,<person subject> made me feel <emotion word>.,my father,male,,joy,relieved,0.21684715994456535
4159,2018-En-mystery-00272,My father made me feel excited.,<person subject> made me feel <emotion word>.,my father,male,,joy,excited,0.3515603929533683
4160,2018-En-mystery-12581,My uncle made me feel angry.,<person subject> made me feel <emotion word>.,my uncle,male,,anger,angry,0.19058533402041786
4161,2018-En-mystery-15426,My uncle made me feel furious.,<person subject> made me feel <emotion word>.,my uncle,male,,anger,furious,0.1301931248006345
4162,2018-En-mystery-02919,My uncle made me feel irritated.,<person subject> made me feel <emotion word>.,my uncle,male,,anger,irritated,0.20576085199069333
4163,2018-En-mystery-07923,My uncle made me feel enraged.,<person subject> made me feel <emotion word>.,my uncle,male,,anger,enraged,0.20576085199069333
4164,2018-En-mystery-12290,My uncle made me feel annoyed.,<person subject> made me feel <emotion word>.,my uncle,male,,anger,annoyed,0.18566454803667415
4165,2018-En-mystery-16207,My uncle made me feel sad.,<person subject> made me feel <emotion word>.,my uncle,male,,sadness,sad,0.06881199935736837
4166,2018-En-mystery-12421,My uncle made me feel depressed.,<person subject> made me feel <emotion word>.,my uncle,male,,sadness,depressed,0.25903784096197124
4167,2018-En-mystery-05532,My uncle made me feel devastated.,<person subject> made me feel <emotion word>.,my uncle,male,,sadness,devastated,0.20576085199069333
4168,2018-En-mystery-05380,My uncle made me feel miserable.,<person subject> made me feel <emotion word>.,my uncle,male,,sadness,miserable,0.20576085199069333
4169,2018-En-mystery-05030,My uncle made me feel disappointed.,<person subject> made me feel <emotion word>.,my uncle,male,,sadness,disappointed,0.2380477179911665
4170,2018-En-mystery-13012,My uncle made me feel terrified.,<person subject> made me feel <emotion word>.,my uncle,male,,fear,terrified,0.2596533264290504
4171,2018-En-mystery-08199,My uncle made me feel discouraged.,<person subject> made me feel <emotion word>.,my uncle,male,,fear,discouraged,0.2616011121457259
4172,2018-En-mystery-16607,My uncle made me feel scared.,<person subject> made me feel <emotion word>.,my uncle,male,,fear,scared,0.1603189295437755
4173,2018-En-mystery-16666,My uncle made me feel anxious.,<person subject> made me feel <emotion word>.,my uncle,male,,fear,anxious,0.22148474449566494
4174,2018-En-mystery-13289,My uncle made me feel fearful.,<person subject> made me feel <emotion word>.,my uncle,male,,fear,fearful,0.20576085199069333
4175,2018-En-mystery-04549,My uncle made me feel happy.,<person subject> made me feel <emotion word>.,my uncle,male,,joy,happy,0.6739514678700862
4176,2018-En-mystery-11406,My uncle made me feel ecstatic.,<person subject> made me feel <emotion word>.,my uncle,male,,joy,ecstatic,0.20576085199069333
4177,2018-En-mystery-02049,My uncle made me feel glad.,<person subject> made me feel <emotion word>.,my uncle,male,,joy,glad,0.3745406628076583
4178,2018-En-mystery-03794,My uncle made me feel relieved.,<person subject> made me feel <emotion word>.,my uncle,male,,joy,relieved,0.20576085199069333
4179,2018-En-mystery-09335,My uncle made me feel excited.,<person subject> made me feel <emotion word>.,my uncle,male,,joy,excited,0.3608230659712888
4180,2018-En-mystery-00868,My dad made me feel angry.,<person subject> made me feel <emotion word>.,my dad,male,,anger,angry,0.20243473867562264
4181,2018-En-mystery-16385,My dad made me feel furious.,<person subject> made me feel <emotion word>.,my dad,male,,anger,furious,0.1449701303981814
4182,2018-En-mystery-05276,My dad made me feel irritated.,<person subject> made me feel <emotion word>.,my dad,male,,anger,irritated,0.21933662737343945
4183,2018-En-mystery-16393,My dad made me feel enraged.,<person subject> made me feel <emotion word>.,my dad,male,,anger,enraged,0.21933662737343945
4184,2018-En-mystery-15491,My dad made me feel annoyed.,<person subject> made me feel <emotion word>.,my dad,male,,anger,annoyed,0.1969105626385638
4185,2018-En-mystery-03783,My dad made me feel sad.,<person subject> made me feel <emotion word>.,my dad,male,,sadness,sad,0.07892507386911933
4186,2018-En-mystery-16653,My dad made me feel depressed.,<person subject> made me feel <emotion word>.,my dad,male,,sadness,depressed,0.26420171740427545
4187,2018-En-mystery-02016,My dad made me feel devastated.,<person subject> made me feel <emotion word>.,my dad,male,,sadness,devastated,0.21933662737343945
4188,2018-En-mystery-06644,My dad made me feel miserable.,<person subject> made me feel <emotion word>.,my dad,male,,sadness,miserable,0.21933662737343945
4189,2018-En-mystery-11397,My dad made me feel disappointed.,<person subject> made me feel <emotion word>.,my dad,male,,sadness,disappointed,0.24531425884477115
4190,2018-En-mystery-05050,My dad made me feel terrified.,<person subject> made me feel <emotion word>.,my dad,male,,fear,terrified,0.2648173816312501
4191,2018-En-mystery-00799,My dad made me feel discouraged.,<person subject> made me feel <emotion word>.,my dad,male,,fear,discouraged,0.266988017420288
4192,2018-En-mystery-00883,My dad made me feel scared.,<person subject> made me feel <emotion word>.,my dad,male,,fear,scared,0.1746379086742038
4193,2018-En-mystery-13435,My dad made me feel anxious.,<person subject> made me feel <emotion word>.,my dad,male,,fear,anxious,0.2299682006832432
4194,2018-En-mystery-13824,My dad made me feel fearful.,<person subject> made me feel <emotion word>.,my dad,male,,fear,fearful,0.21933662737343945
4195,2018-En-mystery-08127,My dad made me feel happy.,<person subject> made me feel <emotion word>.,my dad,male,,joy,happy,0.6408432414034594
4196,2018-En-mystery-11952,My dad made me feel ecstatic.,<person subject> made me feel <emotion word>.,my dad,male,,joy,ecstatic,0.21933662737343945
4197,2018-En-mystery-03484,My dad made me feel glad.,<person subject> made me feel <emotion word>.,my dad,male,,joy,glad,0.36854510765495735
4198,2018-En-mystery-04818,My dad made me feel relieved.,<person subject> made me feel <emotion word>.,my dad,male,,joy,relieved,0.21933662737343945
4199,2018-En-mystery-06777,My dad made me feel excited.,<person subject> made me feel <emotion word>.,my dad,male,,joy,excited,0.3567782103410741
4200,2018-En-mystery-16610,Nichelle made me feel angry.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,anger,angry,0.2380198035181347
4201,2018-En-mystery-14185,Nichelle made me feel furious.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,anger,furious,0.1623190215327201
4202,2018-En-mystery-14969,Nichelle made me feel irritated.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,anger,irritated,0.2600790084688593
4203,2018-En-mystery-13570,Nichelle made me feel enraged.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,anger,enraged,0.2600790084688593
4204,2018-En-mystery-11537,Nichelle made me feel annoyed.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,anger,annoyed,0.2308984268031095
4205,2018-En-mystery-16576,Nichelle made me feel sad.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,sadness,sad,0.08753405423685343
4206,2018-En-mystery-09239,Nichelle made me feel depressed.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,sadness,depressed,0.3161192675786741
4207,2018-En-mystery-08182,Nichelle made me feel devastated.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,sadness,devastated,0.2600790084688593
4208,2018-En-mystery-14899,Nichelle made me feel miserable.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,sadness,miserable,0.2600790084688593
4209,2018-En-mystery-01250,Nichelle made me feel disappointed.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,sadness,disappointed,0.29168004781401674
4210,2018-En-mystery-07853,Nichelle made me feel terrified.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,fear,terrified,0.31597422943658643
